1, 1.0, 1.5, 0.0
0, 6.375221297930816, 1.4338383614383485, -10.000000000000039
2, 7.212307887991193, 1.2862374104214571, 79.99999999999996
0, 1.0, 1.5, 0.0
1, 1.0, 1.5, 0.0
0, 6.375221297930816, 1.5661616385616517, 10.000000000000039
2, 7.212307887991193, 1.7137625895785429, 100.00000000000001
0, 1.0, 1.5, 0.0
1, 1.0, 1.5, 0.0
0, 6.329964071723781, 1.6905048456326301, 30.000000000000018
2, 7.0660856649405535, 2.11550484563263, 120.00000000000001
0, 1.0, 2.0, 0.0
1, 1.0, 2.0, 0.0
0, 6.32996407172378, 1.3094951543673687, -29.999999999999908
2, 7.0660856649405535, 0.8844951543673698, 60.00000000000007
0, 1.0, 1.0, 0.0
1, 1.0, 1.0, 0.0
0, 6.244908308715803, 1.2081296432317705, -50.00000000000004
2, 6.791277776949361, 0.5569918665806386, 39.99999999999996
0, 1.0, 1.0, 0.0
1, 1.0, 1.0, 0.0
0, 6.244908308715802, 1.7918703567682304, 49.99999999999994
2, 6.791277776949361, 2.443008133419361, 139.99999999999994
0, 1.0, 2.0, 0.0
1, 1.0, 2.0, 0.0
0, 6.130312989215014, 1.858031995329882, 70.00000000000003
2, 6.421030111041832, 2.656770722997904, 160.00000000000006
0, 1.0, 2.0, 0.0
1, 1.0, 2.0, 0.0
0, 6.130312989215013, 1.141968004670118, -69.99999999999999
2, 6.421030111041832, 0.3432292770020958, 20.00000000000001
0, 1.0, 1.0, 0.0
1, 1.0, 1.0, 0.0
0, 6.0, 1.11899030873474, -90.00000000000003
2, 6.0, 0.26899030873473995, -2.9305735071418286e-14
0, 1.0, 0.5, 0.0
1, 1.0, 0.5, 0.0
0, 5.999999999999999, 1.8810096912652603, 89.99999999999996
2, 6.0, 2.7310096912652604, 179.99999999999994
0, 1.0, 2.5, 0.0
1, 1.0, 2.5, 0.0
0, 5.869687010784988, 1.8580319953298825, 110.00000000000006
2, 5.578969888958169, 2.6567707229979045, -159.99999999999997
0, 1.0, 2.5, 0.0
1, 1.0, 2.5, 0.0
0, 4.197792741842673, 2.5405048456326296, -29.999999999999954
2, 4.9339143350594465, 2.1155048456326297, -119.99999999999999
0, 1.0, 2.5, 0.0
1, 1.0, 2.5, 0.0
0, 5.869687010784986, 1.1419680046701184, -109.99999999999999
2, 5.578969888958168, 0.34322927700209604, -19.99999999999997
0, 1.0, 0.5, 0.0
1, 1.0, 0.5, 0.0
0, 5.755091691284197, 1.7918703567682297, 129.99999999999994
2, 5.208722223050639, 2.443008133419361, -140.00000000000003
0, 1.0, 2.0, 0.0
1, 1.0, 2.0, 0.0
0, 5.755091691284197, 1.2081296432317699, -130.00000000000006
2, 5.208722223050638, 0.556991866580639, -40.00000000000006
0, 1.0, 1.5, 0.0
1, 1.0, 1.5, 0.0
0, 3.9506055219484306, 1.861363540595434, -10.000000000000025
2, 4.787692112008807, 1.7137625895785429, -100.00000000000007
0, 1.0, 1.0, 0.0
1, 1.0, 1.0, 0.0
0, 3.9506055219484306, 1.1386364594045657, 10.000000000000053
2, 4.787692112008807, 1.2862374104214571, -79.99999999999997
0, 1.0, 0.5, 0.0
1, 1.0, 0.5, 0.0
0, 4.197792741842673, 0.45949515436737043, 29.99999999999998
2, 4.9339143350594465, 0.88449515436737, -60.00000000000005
0, 1.0, 0.5, 0.0
1, 1.0, 0.5, 0.0
